,nOfCon,nOfM,Dc,sAEC,infScore,confidence_int_95
2059,3,0.8,60,5000,0.0282,0.004588640888454881
2060,3,0.8,60,15000,0.013,0.0031397952035124837
2061,3,0.8,60,50000,0.008,0.002469288869290104
2062,3,0.8,60,150000,0.0082,0.0024997124160991
2063,3,0.8,60,500000,0.01,0.0027579644667761766
2064,3,0.8,200,1500,0.4378,0.013751636006352116
2065,3,0.8,200,5000,0.1296,0.009309642654194629
2066,3,0.8,200,15000,0.0336,0.0049948122540091535
2067,3,0.8,200,50000,0.0126,0.0030917395616060547
2068,3,0.8,200,150000,0.0082,0.0024997124160991
2069,3,0.8,200,500000,0.0084,0.0025297579609124664
2070,3,0.8,600,1500,0.5658,0.013738757258034657
2071,3,0.8,600,5000,0.3892,0.013514718345389221
2072,3,0.8,600,15000,0.1144,0.00882272789815032
2073,3,0.8,600,50000,0.0264,0.004443890153097846
2074,3,0.8,600,150000,0.0122,0.0030428846923930587
2075,3,0.8,600,500000,0.0094,0.00267475592247218
2076,3,0.8,2000,1500,0.6194,0.01345832654845319
2077,3,0.8,2000,5000,0.5682,0.013729761807227393
2078,3,0.8,2000,15000,0.4064,0.013614285850267725
2079,3,0.8,2000,50000,0.1166,0.008896087417556101
2080,3,0.8,2000,150000,0.0282,0.004588640888454881
2081,3,0.8,2000,500000,0.0158,0.00345653766002918
2082,3,0.8,6000,1500,0.6324,0.013364562648915976
2083,3,0.8,6000,5000,0.6146,0.013490349532491737
2084,3,0.8,6000,15000,0.55,0.013789822333880881
2085,3,0.8,6000,50000,0.3914,0.013528431714459737
2086,3,0.8,6000,150000,0.1182,0.008948801086357882
2087,3,0.8,6000,500000,0.0322,0.004893187007585138
2088,3,0.9,20,1500,0.022,0.004065854537486554
2089,3,0.9,20,5000,0.005,0.00195509385963948
2090,3,0.9,20,15000,0.0046,0.0018756370514574508
2091,3,0.9,20,50000,0.0048,0.0019157854543763503
2092,3,0.9,20,150000,0.0058,0.002104853846517615
2093,3,0.9,20,500000,0.0098,0.002730521295870076
2094,3,0.9,60,1500,0.1174,0.00892251073615493
2095,3,0.9,60,5000,0.0132,0.0031635347197715405
2096,3,0.9,60,15000,0.006,0.0021406215172234443
2097,3,0.9,60,50000,0.0058,0.002104853846517615
2098,3,0.9,60,150000,0.0056,0.002068452920614825
2099,3,0.9,60,500000,0.0074,0.0023756040909208758
2100,3,0.9,200,1500,0.3826,0.013471838398555706
2101,3,0.9,200,5000,0.0978,0.00823364063651068
2102,3,0.9,200,15000,0.0226,0.004119660772053932
2103,3,0.9,200,50000,0.0086,0.002559438815990724
2104,3,0.9,200,150000,0.0062,0.002175787163120511
2105,3,0.9,200,500000,0.0052,0.0019936119550203347
2106,3,0.9,600,1500,0.5062,0.013858227367856251
2107,3,0.9,600,5000,0.328,0.013013455387405759
2108,3,0.9,600,15000,0.0858,0.007763102521234664
2109,3,0.9,600,50000,0.023,0.0041551075461412545
2110,3,0.9,600,150000,0.0094,0.00267475592247218
2111,3,0.9,600,500000,0.0046,0.0018756370514574508
2112,3,0.9,2000,1500,0.5506,0.013788140708768533
2113,3,0.9,2000,5000,0.488,0.0138553008599597
2114,3,0.9,2000,15000,0.3448,0.01317472752762652
2115,3,0.9,2000,50000,0.0906,0.007956327346508564
2116,3,0.9,2000,150000,0.019,0.003784272252362401
2117,3,0.9,2000,500000,0.0086,0.002559438815990724
2118,3,0.9,6000,1500,0.5652,0.013740954877562184
2119,3,0.9,6000,5000,0.5426,0.013808898710498242
2120,3,0.9,6000,15000,0.5034,0.013858972480700003
2121,3,0.9,6000,50000,0.3164,0.012891110574841875
2122,3,0.9,6000,150000,0.083,0.007647065026531422
2123,3,0.9,6000,500000,0.0164,0.003520483014133146
2124,3,1.0,20,1500,0.0122,0.0030428846923930587
2125,3,1.0,20,5000,0.0036,0.0016601188429748032
2126,3,1.0,20,15000,0.0018,0.001174941123290865
2127,3,1.0,20,50000,0.0026,0.0014115375151939815
2128,3,1.0,20,150000,0.0032,0.0015654891897422991
2129,3,1.0,20,500000,0.0056,0.002068452920614825
2130,3,1.0,60,1500,0.0884,0.007868634269096512
2131,3,1.0,60,5000,0.0116,0.0029680173282513023
2132,3,1.0,60,15000,0.004,0.0017495676265866374
2133,3,1.0,60,50000,0.0036,0.0016601188429748032
2134,3,1.0,60,150000,0.003,0.0015159304469532895
2135,3,1.0,60,500000,0.0028,0.00146467483463054
2136,3,1.0,200,1500,0.3234,0.012966031540174503
2137,3,1.0,200,5000,0.08,0.007519863828554344
2138,3,1.0,200,15000,0.0158,0.00345653766002918
2139,3,1.0,200,50000,0.006,0.0021406215172234443
2140,3,1.0,200,150000,0.004,0.0017495676265866374
2141,3,1.0,200,500000,0.004,0.0017495676265866374
2142,3,1.0,600,1500,0.4454,0.013776411548324185
2143,3,1.0,600,5000,0.2754,0.01238232509138732
2144,3,1.0,600,15000,0.063,0.0067345896623328145
2145,3,1.0,600,50000,0.0122,0.0030428846923930587
2146,3,1.0,600,150000,0.005,0.00195509385963948
2147,3,1.0,600,500000,0.0022,0.001298686001772561
2148,3,1.0,2000,1500,0.4894,0.013856178100933892
2149,3,1.0,2000,5000,0.4568,0.013807466475903536
2150,3,1.0,2000,15000,0.3062,0.012775879593170874
2151,3,1.0,2000,50000,0.0658,0.00687232908082842
2152,3,1.0,2000,150000,0.0156,0.0034349401224475517
2153,3,1.0,2000,500000,0.004,0.0017495676265866374
2154,3,1.0,6000,1500,0.4884,0.013855562596329318
2155,3,1.0,6000,5000,0.4924,0.013857691793253307
2156,3,1.0,6000,15000,0.449,0.013787008365849349
2157,3,1.0,6000,50000,0.27,0.012305928327436334
2158,3,1.0,6000,150000,0.0632,0.006744551098716652
2159,3,1.0,6000,500000,0.013,0.0031397952035124837
2160,3,1.1,20,1500,0.0078,0.0024384731721304623
2161,3,1.1,20,5000,0.002,0.001238372609516215
2162,3,1.1,20,15000,0.0014,0.0010364082655015833
2163,3,1.1,20,50000,0.0012,0.0009596236862437275
2164,3,1.1,20,150000,0.0016,0.0011078560830721652
2165,3,1.1,20,500000,0.0048,0.0019157854543763503
2166,3,1.1,60,1500,0.077,0.00738953792330752
2167,3,1.1,60,5000,0.0074,0.0023756040909208758
2168,3,1.1,60,15000,0.0032,0.0015654891897422991
2169,3,1.1,60,50000,0.0018,0.001174941123290865
2170,3,1.1,60,150000,0.0022,0.001298686001772561
2171,3,1.1,60,500000,0.0044,0.0018345935039675684
2172,3,1.1,200,1500,0.2762,0.012393449334999517
2173,3,1.1,200,5000,0.057,0.00642634953297749
2174,3,1.1,200,15000,0.0064,0.0022103795178204126
2175,3,1.1,200,50000,0.0052,0.0019936119550203347
2176,3,1.1,200,150000,0.0032,0.0015654891897422991
2177,3,1.1,200,500000,0.003,0.0015159304469532895
2178,3,1.1,600,1500,0.3816,0.013465112698406946
2179,3,1.1,600,5000,0.2124,0.011337079161618304
2180,3,1.1,600,15000,0.0436,0.005660230243797508
2181,3,1.1,600,50000,0.0088,0.0025887675251362375
2182,3,1.1,600,150000,0.0042,0.0017925933267754848
2183,3,1.1,600,500000,0.0016,0.0011078560830721652
2184,3,1.1,2000,1500,0.4394,0.01375712369519152
2185,3,1.1,2000,5000,0.3802,0.013455595142066365
2186,3,1.1,2000,15000,0.2482,0.011973555138019785
2187,3,1.1,2000,50000,0.0448,0.005733993985626424
2188,3,1.1,2000,150000,0.0076,0.002407250264679599
2189,3,1.1,2000,500000,0.0034,0.0016135074281824673
2190,3,1.1,6000,1500,0.4534,0.013798969056447659
2191,3,1.1,6000,5000,0.4436,0.013770838929157512
2192,3,1.1,6000,15000,0.3744,0.013414897517491513
2193,3,1.1,6000,50000,0.2258,0.01158936448107488
2194,3,1.1,6000,150000,0.046,0.00580663025170365
2195,3,1.1,6000,500000,0.0088,0.0025887675251362375
2196,3,1.2,20,1500,0.0086,0.002559438815990724
2197,3,1.2,20,5000,0.002,0.001238372609516215
2198,3,1.2,20,15000,0.0006,0.0006787601968294841
2199,3,1.2,20,50000,0.0018,0.001174941123290865
2200,3,1.2,20,150000,0.0006,0.0006787601968294841
2201,3,1.2,20,500000,0.0036,0.0016601188429748032
2202,3,1.2,60,1500,0.0608,0.006623719012397793
2203,3,1.2,60,5000,0.005,0.00195509385963948
2204,3,1.2,60,15000,0.0026,0.0014115375151939815
2205,3,1.2,60,50000,0.001,0.0008761002682341788
2206,3,1.2,60,150000,0.001,0.0008761002682341788
2207,3,1.2,60,500000,0.0018,0.001174941123290865
2208,3,1.2,200,1500,0.246,0.011937799917907822
2209,3,1.2,200,5000,0.0436,0.005660230243797508
2210,3,1.2,200,15000,0.0068,0.0022779483934452943
2211,3,1.2,200,50000,0.003,0.0015159304469532895
2212,3,1.2,200,150000,0.0018,0.001174941123290865
2213,3,1.2,200,500000,0.0014,0.0010364082655015833
2214,3,1.2,600,1500,0.3456,0.013181947615007428
2215,3,1.2,600,5000,0.1942,0.010965017105102937
2216,3,1.2,600,15000,0.032,0.004878471104762228
2217,3,1.2,600,50000,0.0054,0.002031384697392397
2218,3,1.2,600,150000,0.0024,0.0013562973408511865
2219,3,1.2,600,500000,0.0006,0.0006787601968294841
2220,3,1.2,2000,1500,0.4018,0.013589367382008628
2221,3,1.2,2000,5000,0.344,0.013167466137416114
2222,3,1.2,2000,15000,0.2138,0.011364267276828717
2223,3,1.2,2000,50000,0.0352,0.005108119496174693
2224,3,1.2,2000,150000,0.0064,0.0022103795178204126
2225,3,1.2,2000,500000,0.003,0.0015159304469532895
2226,3,1.2,6000,1500,0.3946,0.013547863676196332
2227,3,1.2,6000,5000,0.3824,0.01347049809015242
2228,3,1.2,6000,15000,0.324,0.012972298164935924
2229,3,1.2,6000,50000,0.1832,0.010722391699765497
2230,3,1.2,6000,150000,0.0322,0.004893187007585138
2231,3,1.2,6000,500000,0.0074,0.0023756040909208758
2232,3,1.3,20,1500,0.0038,0.001705438787878357
2233,3,1.3,20,5000,0.0008,0.0007836863372548995
2234,3,1.3,20,15000,0.0002,0.00039196079803980395
2235,3,1.3,20,50000,0.0008,0.0007836863372548995
2236,3,1.3,20,150000,0.0012,0.0009596236862437275
2237,3,1.3,20,500000,0.0022,0.001298686001772561
2238,3,1.3,60,1500,0.0442,0.005697255770561824
2239,3,1.3,60,5000,0.0034,0.0016135074281824673
2240,3,1.3,60,15000,0.0014,0.0010364082655015833
2241,3,1.3,60,50000,0.0008,0.0007836863372548995
2242,3,1.3,60,150000,0.0006,0.0006787601968294841
2243,3,1.3,60,500000,0.0012,0.0009596236862437275
2244,3,1.3,200,1500,0.2,0.011087434329005066
2245,3,1.3,200,5000,0.037,0.005232208894912357
2246,3,1.3,200,15000,0.0066,0.0022444250891486667
2247,3,1.3,200,50000,0.0024,0.0013562973408511865
2248,3,1.3,200,150000,0.0008,0.0007836863372548995
2249,3,1.3,200,500000,0.001,0.0008761002682341788
2250,3,1.3,600,1500,0.2926,0.012610745402108473
2251,3,1.3,600,5000,0.1608,0.010182322051241553
2252,3,1.3,600,15000,0.0278,0.004556918648736226
2253,3,1.3,600,50000,0.004,0.0017495676265866374
2254,3,1.3,600,150000,0.0012,0.0009596236862437275
2255,3,1.3,600,500000,0.0008,0.0007836863372548995
2256,3,1.3,2000,1500,0.3322,0.01305551748078949
2257,3,1.3,2000,5000,0.2792,0.012434724429403332
2258,3,1.3,2000,15000,0.174,0.010508378736988878
2259,3,1.3,2000,50000,0.028,0.004572810636796586
2260,3,1.3,2000,150000,0.0034,0.0016135074281824673
2261,3,1.3,2000,500000,0.002,0.001238372609516215
2262,3,1.3,6000,1500,0.3496,0.01321743086491471
2263,3,1.3,6000,5000,0.3396,0.01312678712057143
2264,3,1.3,6000,15000,0.2996,0.012697407052969515
2265,3,1.3,6000,50000,0.1466,0.009804249926475762
2266,3,1.3,6000,150000,0.0246,0.004293683205454263
2267,3,1.3,6000,500000,0.0028,0.00146467483463054
2268,3,1.4,20,1500,0.0028,0.00146467483463054
2269,3,1.4,20,5000,0.0004,0.0005542608310173108
2270,3,1.4,20,15000,0.0008,0.0007836863372548995
2271,3,1.4,20,50000,0.0002,0.00039196079803980395
2272,3,1.4,20,150000,0.001,0.0008761002682341788
2273,3,1.4,20,500000,0.0004,0.0005542608310173108
2274,3,1.4,60,1500,0.035,0.005094115035999874
2275,3,1.4,60,5000,0.0038,0.001705438787878357
2276,3,1.4,60,15000,0.0014,0.0010364082655015833
2277,3,1.4,60,50000,0.0008,0.0007836863372548995
2278,3,1.4,60,150000,0.0002,0.00039196079803980395
2279,3,1.4,60,500000,0.0004,0.0005542608310173108
2280,3,1.4,200,1500,0.1656,0.01030358559166662
2281,3,1.4,200,5000,0.0258,0.004394454627732546
2282,3,1.4,200,15000,0.0044,0.0018345935039675684
2283,3,1.4,200,50000,0.0012,0.0009596236862437275
2284,3,1.4,200,150000,0.0008,0.0007836863372548995
2285,3,1.4,200,500000,0.0,0.0
2286,3,1.4,600,1500,0.2496,0.01199609157470882
2287,3,1.4,600,5000,0.1256,0.009185884138437628
2288,3,1.4,600,15000,0.0216,0.004029546453485802
2289,3,1.4,600,50000,0.0038,0.001705438787878357
2290,3,1.4,600,150000,0.002,0.001238372609516215
2291,3,1.4,600,500000,0.001,0.0008761002682341788
2292,3,1.4,2000,1500,0.306,0.012773547216024216
2293,3,1.4,2000,5000,0.2438,0.011901624837777403
2294,3,1.4,2000,15000,0.1506,0.009913789275791573
2295,3,1.4,2000,50000,0.0214,0.004011257679681025
2296,3,1.4,2000,150000,0.0034,0.0016135074281824673
2297,3,1.4,2000,500000,0.0016,0.0011078560830721652
2298,3,1.4,6000,1500,0.3216,0.012947085286689046
2299,3,1.4,6000,5000,0.3078,0.012794436830560382
2300,3,1.4,6000,15000,0.2492,0.0119896697316982
2301,3,1.4,6000,50000,0.12,0.009007474229771628
2302,3,1.4,6000,150000,0.021,0.003974404468596522
2303,3,1.4,6000,500000,0.0018,0.001174941123290865
2304,3,1.5,20,1500,0.0034,0.0016135074281824673
2305,3,1.5,20,5000,0.0004,0.0005542608310173108
2306,3,1.5,20,15000,0.0002,0.00039196079803980395
2307,3,1.5,20,50000,0.0004,0.0005542608310173108
2308,3,1.5,20,150000,0.0,0.0
2309,3,1.5,20,500000,0.0002,0.00039196079803980395
2310,3,1.5,60,1500,0.0236,0.004207663067879842
2311,3,1.5,60,5000,0.0038,0.001705438787878357
2312,3,1.5,60,15000,0.0008,0.0007836863372548995
2313,3,1.5,60,50000,0.0002,0.00039196079803980395
2314,3,1.5,60,150000,0.0002,0.00039196079803980395
2315,3,1.5,60,500000,0.0004,0.0005542608310173108
2316,3,1.5,200,1500,0.1352,0.009478012027171098
2317,3,1.5,200,5000,0.0228,0.0041374258339213765
2318,3,1.5,200,15000,0.0022,0.001298686001772561
2319,3,1.5,200,50000,0.0014,0.0010364082655015833
2320,3,1.5,200,150000,0.0006,0.0006787601968294841
2321,3,1.5,200,500000,0.0004,0.0005542608310173108
2322,3,1.5,600,1500,0.2206,0.011493545620251393
2323,3,1.5,600,5000,0.1108,0.008700429182241528
2324,3,1.5,600,15000,0.0174,0.003624382904274878
2325,3,1.5,600,50000,0.002,0.001238372609516215
2326,3,1.5,600,150000,0.0012,0.0009596236862437275
2327,3,1.5,600,500000,0.0004,0.0005542608310173108
2328,3,1.5,2000,1500,0.2532,0.012053275256261263
2329,3,1.5,2000,5000,0.2168,0.011421865651600005
2330,3,1.5,2000,15000,0.1216,0.00905907844213748
2331,3,1.5,2000,50000,0.0154,0.0034131969220658805
2332,3,1.5,2000,150000,0.0032,0.0015654891897422991
2333,3,1.5,2000,500000,0.0004,0.0005542608310173108
2334,3,1.5,6000,1500,0.2796,0.012440175430788746
2335,3,1.5,6000,5000,0.24,0.011838140394504535
2336,3,1.5,6000,15000,0.2108,0.011305763873140107
2337,3,1.5,6000,50000,0.1098,0.00866594711195493
2338,3,1.5,6000,150000,0.015,0.0033692622337835325
2339,3,1.5,6000,500000,0.0018,0.001174941123290865
2340,3,1.6,20,1500,0.002,0.001238372609516215
2341,3,1.6,20,5000,0.0008,0.0007836863372548995
2342,3,1.6,20,15000,0.0002,0.00039196079803980395
2343,3,1.6,20,50000,0.0,0.0
2344,3,1.6,20,150000,0.0,0.0
2345,3,1.6,20,500000,0.0004,0.0005542608310173108
2346,3,1.6,60,1500,0.0214,0.004011257679681025
2347,3,1.6,60,5000,0.0014,0.0010364082655015833
2348,3,1.6,60,15000,0.0002,0.00039196079803980395
2349,3,1.6,60,50000,0.0004,0.0005542608310173108
2350,3,1.6,60,150000,0.0006,0.0006787601968294841
2351,3,1.6,60,500000,0.0,0.0
2352,3,1.6,200,1500,0.1138,0.008802541334137545
2353,3,1.6,200,5000,0.0156,0.0034349401224475517
2354,3,1.6,200,15000,0.002,0.001238372609516215
2355,3,1.6,200,50000,0.001,0.0008761002682341788
2356,3,1.6,200,150000,0.0006,0.0006787601968294841
2357,3,1.6,200,500000,0.0004,0.0005542608310173108
2358,3,1.6,600,1500,0.1868,0.010803343627007335
2359,3,1.6,600,5000,0.0872,0.007820186804111522
2360,3,1.6,600,15000,0.0114,0.0029426173949054267
2361,3,1.6,600,50000,0.0008,0.0007836863372548995
2362,3,1.6,600,150000,0.0004,0.0005542608310173108
2363,3,1.6,600,500000,0.0002,0.00039196079803980395
2364,3,1.6,2000,1500,0.2264,0.01160025432879814
2365,3,1.6,2000,5000,0.1794,0.010635258366621847
2366,3,1.6,2000,15000,0.1002,0.008322962241125451
2367,3,1.6,2000,50000,0.0118,0.0029931914611664922
2368,3,1.6,2000,150000,0.0022,0.001298686001772561
2369,3,1.6,2000,500000,0.0006,0.0006787601968294841
2370,3,1.6,6000,1500,0.2376,0.011797384418454796
2371,3,1.6,6000,5000,0.2366,0.011780250271568937
2372,3,1.6,6000,15000,0.19,0.010874026301237275
2373,3,1.6,6000,50000,0.084,0.007688797960669794
2374,3,1.6,6000,150000,0.0106,0.0028386376247770684
2375,3,1.6,6000,500000,0.0028,0.00146467483463054
2376,3,1.7,20,1500,0.0014,0.0010364082655015833
2377,3,1.7,20,5000,0.0006,0.0006787601968294841
2378,3,1.7,20,15000,0.0,0.0
2379,3,1.7,20,50000,0.0002,0.00039196079803980395
2380,3,1.7,20,150000,0.0002,0.00039196079803980395
2381,3,1.7,20,500000,0.0002,0.00039196079803980395
2382,3,1.7,60,1500,0.0174,0.003624382904274878
2383,3,1.7,60,5000,0.0018,0.001174941123290865
2384,3,1.7,60,15000,0.0008,0.0007836863372548995
2385,3,1.7,60,50000,0.0002,0.00039196079803980395
2386,3,1.7,60,150000,0.0002,0.00039196079803980395
2387,3,1.7,60,500000,0.0002,0.00039196079803980395
2388,3,1.7,200,1500,0.101,0.008352406101238134
2389,3,1.7,200,5000,0.0118,0.0029931914611664922
2390,3,1.7,200,15000,0.0016,0.0011078560830721652
2391,3,1.7,200,50000,0.001,0.0008761002682341788
2392,3,1.7,200,150000,0.0002,0.00039196079803980395
2393,3,1.7,200,500000,0.0008,0.0007836863372548995
2394,3,1.7,600,1500,0.1594,0.01014635189833272
2395,3,1.7,600,5000,0.0776,0.007415860931597895
2396,3,1.7,600,15000,0.0082,0.0024997124160991
2397,3,1.7,600,50000,0.0012,0.0009596236862437275
2398,3,1.7,600,150000,0.0006,0.0006787601968294841
2399,3,1.7,600,500000,0.0008,0.0007836863372548995
2400,3,1.7,2000,1500,0.1956,0.010994906117143521
2401,3,1.7,2000,5000,0.1628,0.010233233391807303
2402,3,1.7,2000,15000,0.0816,0.00758808323496784
2403,3,1.7,2000,50000,0.0098,0.002730521295870076
2404,3,1.7,2000,150000,0.001,0.0008761002682341788
2405,3,1.7,2000,500000,0.0002,0.00039196079803980395
2406,3,1.7,6000,1500,0.2164,0.011414237664110557
2407,3,1.7,6000,5000,0.2004,0.011095741249182048
2408,3,1.7,6000,15000,0.1658,0.01030857001699072
2409,3,1.7,6000,50000,0.0762,0.007354235515619554
2410,3,1.7,6000,150000,0.008,0.002469288869290104
2411,3,1.7,6000,500000,0.0018,0.001174941123290865
2412,3,1.8,20,1500,0.0004,0.0005542608310173108
2413,3,1.8,20,5000,0.0002,0.00039196079803980395
2414,3,1.8,20,15000,0.0002,0.00039196079803980395
2415,3,1.8,20,50000,0.0002,0.00039196079803980395
2416,3,1.8,20,150000,0.0,0.0
2417,3,1.8,20,500000,0.0002,0.00039196079803980395
2418,3,1.8,60,1500,0.0118,0.0029931914611664922
2419,3,1.8,60,5000,0.0008,0.0007836863372548995
2420,3,1.8,60,15000,0.0,0.0
2421,3,1.8,60,50000,0.0,0.0
2422,3,1.8,60,150000,0.0,0.0
2423,3,1.8,60,500000,0.0008,0.0007836863372548995
2424,3,1.8,200,1500,0.085,0.007730206206822688
2425,3,1.8,200,5000,0.0092,0.002646415197054309
2426,3,1.8,200,15000,0.0018,0.001174941123290865
2427,3,1.8,200,50000,0.0,0.0
2428,3,1.8,200,150000,0.0,0.0
2429,3,1.8,200,500000,0.0004,0.0005542608310173108
2430,3,1.8,600,1500,0.1382,0.009565955045012495
2431,3,1.8,600,5000,0.0538,0.0062539395471334705
2432,3,1.8,600,15000,0.0056,0.002068452920614825
2433,3,1.8,600,50000,0.0002,0.00039196079803980395
2434,3,1.8,600,150000,0.0002,0.00039196079803980395
2435,3,1.8,600,500000,0.0002,0.00039196079803980395
2436,3,1.8,2000,1500,0.1774,0.010588689894259817
2437,3,1.8,2000,5000,0.137,0.009530962276706377
2438,3,1.8,2000,15000,0.067,0.006930256237687031
2439,3,1.8,2000,50000,0.0066,0.0022444250891486667
2440,3,1.8,2000,150000,0.0018,0.001174941123290865
2441,3,1.8,2000,500000,0.0004,0.0005542608310173108
2442,3,1.8,6000,1500,0.175,0.01053215077750029
2443,3,1.8,6000,5000,0.1696,0.010402259013733508
2444,3,1.8,6000,15000,0.1324,0.009394525150149952
2445,3,1.8,6000,50000,0.0572,0.006436931247978341
2446,3,1.8,6000,150000,0.0084,0.0025297579609124664
2447,3,1.8,6000,500000,0.0006,0.0006787601968294841
2448,3,1.9,20,1500,0.0006,0.0006787601968294841
2449,3,1.9,20,5000,0.0,0.0
2450,3,1.9,20,15000,0.0002,0.00039196079803980395
2451,3,1.9,20,50000,0.0002,0.00039196079803980395
2452,3,1.9,20,150000,0.0,0.0
2453,3,1.9,20,500000,0.0004,0.0005542608310173108
2454,3,1.9,60,1500,0.0096,0.002702788121329528
2455,3,1.9,60,5000,0.0004,0.0005542608310173108
2456,3,1.9,60,15000,0.0004,0.0005542608310173108
2457,3,1.9,60,50000,0.0,0.0
2458,3,1.9,60,150000,0.0,0.0
2459,3,1.9,60,500000,0.0,0.0
2460,3,1.9,200,1500,0.0656,0.006862611342980164
2461,3,1.9,200,5000,0.0096,0.002702788121329528
2462,3,1.9,200,15000,0.0008,0.0007836863372548995
2463,3,1.9,200,50000,0.0002,0.00039196079803980395
2464,3,1.9,200,150000,0.0002,0.00039196079803980395
2465,3,1.9,200,500000,0.0,0.0
2466,3,1.9,600,1500,0.1174,0.00892251073615493
2467,3,1.9,600,5000,0.0498,0.006029665966469453
2468,3,1.9,600,15000,0.0058,0.002104853846517615
2469,3,1.9,600,50000,0.0002,0.00039196079803980395
2470,3,1.9,600,150000,0.0006,0.0006787601968294841
2471,3,1.9,600,500000,0.0002,0.00039196079803980395
2472,3,1.9,2000,1500,0.15,0.009897514839594836
2473,3,1.9,2000,5000,0.1134,0.008789040383386574
2474,3,1.9,2000,15000,0.0572,0.006436931247978341
2475,3,1.9,2000,50000,0.006,0.0021406215172234443
2476,3,1.9,2000,150000,0.0012,0.0009596236862437275
2477,3,1.9,2000,500000,0.0,0.0
2478,3,1.9,6000,1500,0.1658,0.01030857001699072
2479,3,1.9,6000,5000,0.1402,0.009623738117135149
2480,3,1.9,6000,15000,0.1146,0.00882943953537256
2481,3,1.9,6000,50000,0.0494,0.006006665514642878
2482,3,1.9,6000,150000,0.0054,0.002031384697392397
2483,3,1.9,6000,500000,0.0012,0.0009596236862437275
2484,3,2.0,20,1500,0.0004,0.0005542608310173108
2485,3,2.0,20,5000,0.0,0.0
2486,3,2.0,20,15000,0.0002,0.00039196079803980395
2487,3,2.0,20,50000,0.0002,0.00039196079803980395
2488,3,2.0,20,150000,0.0002,0.00039196079803980395
2489,3,2.0,20,500000,0.0,0.0
2490,3,2.0,60,1500,0.0086,0.002559438815990724
2491,3,2.0,60,5000,0.0008,0.0007836863372548995
2492,3,2.0,60,15000,0.0,0.0
2493,3,2.0,60,50000,0.0004,0.0005542608310173108
2494,3,2.0,60,150000,0.0,0.0
2495,3,2.0,60,500000,0.0004,0.0005542608310173108
2496,3,2.0,200,1500,0.0564,0.006394470487288216
2497,3,2.0,200,5000,0.0068,0.0022779483934452943
2498,3,2.0,200,15000,0.0022,0.001298686001772561
2499,3,2.0,200,50000,0.0,0.0
2500,3,2.0,200,150000,0.0002,0.00039196079803980395
2501,3,2.0,200,500000,0.0002,0.00039196079803980395
2502,3,2.0,600,1500,0.0956,0.008150425689790686
2503,3,2.0,600,5000,0.039,0.005366177902380799
2504,3,2.0,600,15000,0.004,0.0017495676265866374
2505,3,2.0,600,50000,0.0008,0.0007836863372548995
2506,3,2.0,600,150000,0.0,0.0
2507,3,2.0,600,500000,0.0,0.0
2508,3,2.0,2000,1500,0.1318,0.00937645481422483
2509,3,2.0,2000,5000,0.1002,0.008322962241125451
2510,3,2.0,2000,15000,0.041,0.0054963236877025356
2511,3,2.0,2000,50000,0.0042,0.0017925933267754848
2512,3,2.0,2000,150000,0.0008,0.0007836863372548995
2513,3,2.0,2000,500000,0.0002,0.00039196079803980395
2514,3,2.0,6000,1500,0.1314,0.009364372141943099
2515,3,2.0,6000,5000,0.1286,0.009278981979333724
2516,3,2.0,6000,15000,0.1,0.008315575746753798
2517,3,2.0,6000,50000,0.0424,0.0055852943554301595
2518,3,2.0,6000,150000,0.005,0.00195509385963948
2519,3,2.0,6000,500000,0.0002,0.00039196079803980395
2520,3,2.1,20,1500,0.0014,0.0010364082655015833
2521,3,2.1,20,5000,0.0004,0.0005542608310173108
2522,3,2.1,20,15000,0.0002,0.00039196079803980395
2523,3,2.1,20,50000,0.0,0.0
2524,3,2.1,20,150000,0.0,0.0
2525,3,2.1,20,500000,0.0002,0.00039196079803980395
2526,3,2.1,60,1500,0.0072,0.002343517503924389
2527,3,2.1,60,5000,0.0,0.0
2528,3,2.1,60,15000,0.0,0.0
2529,3,2.1,60,50000,0.0,0.0
2530,3,2.1,60,150000,0.0002,0.00039196079803980395
2531,3,2.1,60,500000,0.0,0.0
2532,3,2.1,200,1500,0.0452,0.005758329228795449
2533,3,2.1,200,5000,0.0048,0.0019157854543763503
2534,3,2.1,200,15000,0.0008,0.0007836863372548995
2535,3,2.1,200,50000,0.0,0.0
2536,3,2.1,200,150000,0.0,0.0
2537,3,2.1,200,500000,0.0,0.0
2538,3,2.1,600,1500,0.0856,0.007754897469651033
2539,3,2.1,600,5000,0.0302,0.004743682686183805
2540,3,2.1,600,15000,0.0034,0.0016135074281824673
2541,3,2.1,600,50000,0.0002,0.00039196079803980395
2542,3,2.1,600,150000,0.0004,0.0005542608310173108
2543,3,2.1,600,500000,0.0,0.0
2544,3,2.1,2000,1500,0.1122,0.008748328208932265
2545,3,2.1,2000,5000,0.0878,0.007844465568233441
2546,3,2.1,2000,15000,0.0406,0.00547058717550502
2547,3,2.1,2000,50000,0.0032,0.0015654891897422991
2548,3,2.1,2000,150000,0.0004,0.0005542608310173108
2549,3,2.1,2000,500000,0.0002,0.00039196079803980395
2550,3,2.1,6000,1500,0.1206,0.00902688591513153
2551,3,2.1,6000,5000,0.1078,0.00859629991398625
2552,3,2.1,6000,15000,0.083,0.007647065026531422
2553,3,2.1,6000,50000,0.0328,0.004937034191820024
